  Number  Name                   Base kV    Type    Load MW    Load Mvar     Gen. MW    Set. kV    Mvar fixed    Mvar var.
   24411  SONS-46                46.0000       1    23.6000      16.5100      0.0000   nan             0.0000       0.0000
   24412  CASSA                  46.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   24441  ATEO-46                46.0000       1    24.0900       4.6900      0.0000   nan             0.0000       0.0000
   24461  STOM-46                46.0000       1    52.6500      14.9000      0.0000   nan             0.0000      10.8000
   24471  PEDR-46                46.0000       1    27.6900      12.0300      0.0000   nan             0.0000      10.8000
   24473  ECOSFV-46              46.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   24481  TALN-46                46.0000       1    33.6700      10.4100      0.0000   nan             0.0000       0.0000
   24491  LUNI-46                46.0000       1    27.2000      11.1300      0.0000   nan             0.0000      10.8000
   24501  SMAT-46                46.0000       1    21.2300       6.9800      0.0000   nan             0.0000       0.0000
   24531  CHAL-46                46.0000       1    16.8000       5.5200      0.0000   nan             0.0000       0.0000
   24541  MORA-46                46.0000       1    13.1400       4.3200      0.0000   nan             0.0000       0.0000
   27071  LANG-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27101  5NOV-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27111  GUAJ-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27131  ACAJ-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27132  ACAJ2-115             115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27133  TPTO-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27161  AHUA-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27171  CGRA-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27181  15SE-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27201  ANTA-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27211  BERL-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27221  ALVA-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27281  CHIN-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27291  JIBO-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27301  SOYA-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27321  SRAF-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27341  SMIG-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27351  SANA-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27361  SANT-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27371  NEJA-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27372  NEPO-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27381  OPIC-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27391  TECO-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27401  OZAT-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27402  CAPE115-FV            115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27411  SONS-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27421  NCUS-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000      22.5000
   27431  SMAR-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000      45.0000
   27441  ATEO-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27451  SBAR-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27461  STOM-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27471  PEDR-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27481  TALN-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000      45.0000
   27491  LUNI-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27501  SMAT-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000      22.5000
   27511  HAVI-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27521  CHAP-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27531  CHAL-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27541  MORA-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27551  VOLC-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27561  APOP-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27571  TAMA-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27601  2FEB-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   27701  VENT-115              115.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   28132  EDP-230               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   28161  AHUA-230              230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   28181  15SE-230              230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   28371  NEJA-230              230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   29161  F-AHU-LVG             230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   29162  F-AHU-MOY             230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   29181  F-15SE-NNC            230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   29182  F-15SE-AGC            230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   30001  T43_CJN               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   30002  T43_AMT               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   30003  SLU_HE                 34.5000      -2     0.0000       0.0000     25.0000     1.0200        0.0000       0.0000
   50000  LIB230A               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50002  LIB230B               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50004  FIC-LIB230            230.0000       1     0.0000       0.0000      0.0000   nan             0.0000     -20.0000
   50008  LIB34.5A               34.5000       1    11.3740       1.4400      0.0000   nan             0.0000       0.0000
   50010  LIB34.5B               34.5000       1    16.5130       4.4600      0.0000   nan             0.0000       0.0000
   50030  LIBT1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50031  LIBT2T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50050  CAS230A               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50052  CAS230B               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50053  FIC-CAS230            230.0000       1     0.0000       0.0000      0.0000   nan             0.0000     -20.0000
   50054  CAS138                138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50058  CAS34.5A               34.5000       1     9.5750       1.3400      0.0000   nan             0.0000       0.0000
   50060  CAS34.5B               34.5000       1     6.7490       0.8200      0.0000   nan             0.0000       0.0000
   50062  TAB34.5                34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50064  TAB13.8                13.8000      -2     0.0000       0.0000      0.0000     1.0025        0.0000       0.0000
   50066  TAB2.4                  2.4000       4     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
   50080  CASAT1T                13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50081  CASAT2T                13.8000       4     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50082  CAST1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50083  CAST2T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50100  COR230A               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50102  COR230B               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50103  SAD230                230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50108  COR34.5                34.5000       1    -2.0000       1.0000      0.0000   nan             0.0000       0.0000
   50120  DEN-U1                 13.8000       2     0.0000       0.0000     50.0000     0.9800        0.0000       0.0000
   50121  DEN-U2                 13.8000      -2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
   50122  DEN-U3                 13.8000      -2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
   50123  SAD-U12                13.8000       2     0.0000       0.0000      0.0000     0.9800        0.0000       0.0000
   50130  CORT4T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50150  TEJ230A               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50158  TEN34.5A               34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50160  TEN34.5B               34.5000       1    -2.0000       1.0000      0.0000   nan             0.0000       0.0000
   50162  TEN34.5C               34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50163  TEN34.5D               34.5000       1    -2.0000       1.0000      0.0000   nan             0.0000       0.0000
   50164  PTEN                   34.5000       1    -2.0000       1.0000      0.0000   nan             0.0000       0.0000
   50180  TENT1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50181  TENT2T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50182  TENT3T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50200  ARE230A               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50202  ARE230B               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50208  ARE34.5                34.5000       1    -6.9000       0.0000      0.0000   nan             0.0000       0.0000
   50213  TAN34.5                34.5000       1    -2.0000       1.0000      0.0000   nan             0.0000       0.0000
   50220  ARE-U1                 13.8000       2     0.0000       0.0000     50.0000     0.9800        0.0000       0.0000
   50221  ARE-U2                 13.8000      -2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
   50222  ARE-U3                 13.8000      -2     0.0000       0.0000      0.0000     0.9900        0.0000       0.0000
   50230  ARET4T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50250  MIR230A               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50252  MIR230B               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50253  MIR3230               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50258  MIR34.5A               34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50259  MIR34.5B               34.5000       1    -4.0000       0.0000      0.0000   nan             0.0000       0.0000
   50260  MIR34.5C               34.5000       1    -1.0000       1.0000      0.0000   nan             0.0000       0.0000
   50262  MI534.5                34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50270  MIR1-U1                13.8000       2     3.1650       2.0000     53.0000     0.9900        0.0000       0.0000
   50271  MIR2-U1                13.8000       2     3.0000       2.0000     31.0000     0.9900        0.0000       0.0000
   50272  MIR3-U1                13.8000       2     1.5100       1.2000     28.0000     0.9900        0.0000       0.0000
   50273  MIR5-U12               13.8000       2     1.0300       0.6000      0.0000     0.9900        0.0000       0.0000
   50280  MIRT3T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50281  MIRT7T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50282  MIRT8T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50300  MOG230A               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50308  PEG34.5A               34.5000       1    -6.0000       1.0000      0.0000   nan             0.0000       0.0000
   50310  NEGII69A               69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50312  PEM34.5B               34.5000       1    -2.0000       1.0000      0.0000   nan             0.0000       0.0000
   50330  PEGT1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50332  MOGT3T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50341  NEGII69B               69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50342  NEGII-G1               13.8000       2     0.0000       0.0000     13.0000     0.9900        0.0000       0.0000
   50343  NEGII-G2               13.8000       2     0.0000       0.0000     13.0000     0.9900        0.0000       0.0000
   50350  BAR230                230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50354  BAR138                138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50358  BAR34.5A               34.5000       1     0.0000       0.0000      0.0000   nan             0.0000      12.0000
   50360  BAR34.5B               34.5000       1    17.9260       4.7800      0.0000   nan             0.0000       0.0000
   50380  BART1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50381  BART2T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50382  BARAT1T                13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50383  BARAT2T                13.8000       4     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50384  BART4T                 13.8000       4     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50404  JUA138                138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50408  JUA34.5A               34.5000       1    14.7140       3.3100      0.0000   nan             0.0000       0.0000
   50410  JUA34.5B               34.5000       1     8.8050       1.1300      0.0000   nan             0.0000       0.0000
   50412  JUA13.8                13.8000       1     1.1000       1.0000      0.0000   nan             0.0000       0.0000
   50430  JUAT3T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50431  JUAT4T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50454  COD138                138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50498  CEM4.16                 4.2000       1     8.8000       1.5000      0.0000   nan             0.0000       0.0000
   50499  CEM138                138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50504  GUA138                138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50508  GUA69                  69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50512  GUA24.9A               24.9000       1    -2.0000       1.0000      0.0000   nan             0.0000       0.0000
   50514  GUA24.9B1              24.9000       1     6.3720       1.0600      0.0000   nan             0.0000      12.0000
   50530  GUAT1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50531  GUAT2T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50533  GUAT4T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50540  PIN69A                 69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50541  PINT1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50542  PIN69B                 69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50543  PINT2T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50544  PIN24.9A               24.9000       1    14.0040       3.0700      0.0000   nan             0.0000       0.0000
   50546  PIN24.9B               24.9000       1     8.6080       1.9800      0.0000   nan             0.0000       0.0000
   50554  SRI138                138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50558  SRI34.5                34.5000       1    10.6030       0.6000      0.0000   nan             0.0000       0.0000
   50562  SRI24.9                24.9000       1     8.6760       1.3400      0.0000   nan             0.0000       0.0000
   50580  SRIT1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50582  SRIT3T                 13.8000       4     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50604  FIL138                138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50612  FIL13.8                13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50614  VIE13.8                13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50620  VIE-U13                 4.2000      -2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
   50621  VIE-U4                 13.8000      -2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
   50650  CQU230                230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50658  CQU34.5                34.5000       1    -1.0000       0.0000      0.0000   nan             0.0000       0.0000
   50662  CQU24.9A               24.9000       1    -6.6000      -0.1000      0.0000   nan             0.0000       0.0000
   50664  CQU24.9B               24.9000       1     5.0790       4.1500      0.0000   nan             0.0000       0.0000
   50666  PLA24.9                24.9000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50667  PLA-U1                  4.2000       2     0.0000       0.0000      7.0000     0.9900        0.0000       0.0000
   50668  PLA-U2                  4.2000       2     0.0000       0.0000      7.0000     0.9900        0.0000       0.0000
   50670  HZ-REG1                24.9000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50671  HZ-REG2                24.9000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50672  HZ24.9A                24.9000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50673  HZ24.9B                24.9000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50674  S2U1                    4.2000       2     0.0000       0.0000      6.0000     1.0000        0.0000       0.0000
   50675  S2U2                    4.2000       2     0.0000       0.0000      6.0000     1.0000        0.0000       0.0000
   50676  S1U1                    0.5000       2     0.0000       0.0000      1.0000     1.0000        0.0000       0.0000
   50680  CQUT2T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50681  CQUT3T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50682  CQUAT1T                13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50700  TOR230                230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50708  TOR34.5A               34.5000       1    -1.7300       2.6900      0.0000   nan             0.0000       0.0000
   50710  TOR34.5B               34.5000       1     5.3360       0.9200      0.0000   nan             0.0000       0.0000
   50712  TOR24.9                24.9000       1     0.7110      -0.1200      0.0000   nan             0.0000       0.0000
   50720  TOR1-U12               13.8000       2     0.0000       0.0000     10.0000     0.9900        0.0000       0.0000
   50721  TOR2-U1                13.8000       2     0.0000       0.0000     30.0000     0.9900        0.0000       0.0000
   50722  TOR2-U2                13.8000       2     0.0000       0.0000     30.0000     1.0095        0.0000       0.0000
   50724  DPE34.5                34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50725  DPE-U1                  6.9000      -2     0.0000       0.0000      0.0000     0.9900        0.0000       0.0000
   50726  VOL-34.5               34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50727  VOL-U1                  6.9000      -2     0.0000       0.0000      0.0000     0.9900        0.0000       0.0000
   50730  TORT4T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50731  TORT5T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50732  TORT6T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50734  AEL-34.5A              34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50735  AEL-34.5B              34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50736  AEL-U1                  4.2000       2     0.0000       0.0000      1.7000     1.0000        0.0000       0.0000
   50737  AEL-U2                  4.2000       2     0.0000       0.0000      1.7000     1.0000        0.0000       0.0000
   50738  AEL-34.5C              34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50739  AELA-U1                 4.2000       2     0.0000       0.0000      2.5000     1.0000        0.0000       0.0000
   50740  AELA-U2                 4.2000       2     0.0000       0.0000      2.5000     1.0000        0.0000       0.0000
   50750  VEN230A               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50766  VEN69                  69.0000       1   -22.0000       0.0000      0.0000   nan             0.0000       0.0000
   50770  TOR3-U1                13.8000       2     0.0000       0.0000     20.0000     1.0000        0.0000       0.0000
   50771  TOR3-U2                13.8000       2     0.0000       0.0000     20.0000     1.0000        0.0000       0.0000
   50780  VENT1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50800  PBL230                230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50808  PBL69.0                69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50812  PBL24.9                24.9000       1   -11.0000       0.0000      0.0000   nan             0.0000       0.0000
   50814  MUE69.0                69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50816  MUE24.9                24.9000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50820  PBL-U12                13.8000       2     0.0000       0.0000     15.0000     0.9900        0.0000       0.0000
   50830  PBLT1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50831  PBLT2T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50854  COB138                138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50858  COB34.5                34.5000       1     8.0340       0.7100      0.0000   nan             0.0000       0.0000
   50880  COBT1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50900  GAB230A               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50908  GAB34.5A               34.5000       1     0.0000       2.5120      0.0000   nan             0.0000       0.0000
   50910  GAB34.5B               34.5000       1    -5.0000       0.0000      0.0000   nan             0.0000       0.0000
   50920  GAB-U123               13.8000      -2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
   50921  GAB-U456               13.8000      -2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
   50922  GAB-U789               13.8000      -2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
   50923  GAB-1011               13.8000      -2     0.0000       0.0000      0.0000     1.0000        0.0000       0.0000
   50930  GABT1T                 13.8000       4     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50931  GABT2T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50950  CAR230A               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50952  CAR230B               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   50962  CAR24.9                24.9000       1    -5.0000       0.0000      0.0000   nan             0.0000       0.0000
   50970  CAR-U1                 13.8000       2     0.0000       0.0000     30.0000     1.0000        0.0000       0.0000
   50971  CAR-U2                 13.8000       2     0.0000       0.0000     30.0000     1.0000        0.0000       0.0000
   50980  CART1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51100  ORO230                230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51108  ORO34.5A               34.5000       1    -6.0000       1.0000      0.0000   nan             0.0000       0.0000
   51110  ORO34.5B               34.5000       1    -2.0000       1.0000      0.0000   nan             0.0000       0.0000
   51112  ORO34.5C               34.5000       1    -2.0000       1.0000      0.0000   nan             0.0000       0.0000
   51130  OROT1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51132  OROT2T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51134  OROT3T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51150  PAI230A               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51152  PAI-U12                13.8000       2     5.4000       1.6500     17.2000     1.0000        0.0000       0.0000
   51158  PAI34.5                34.5000       1     4.4360       0.3000      0.0000   nan             0.0000       0.0000
   51160  PAI2230               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51170  PAI213.8               13.8000       2     2.8000       2.4000     55.2000     1.0000        0.0000       0.0000
   51180  PAIT1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51200  PAP230A               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51208  PAP34.5A               34.5000       1     5.5930       0.4000      0.0000   nan             0.0000       0.0000
   51210  PAP34.5B               34.5000       1     9.7040      -0.9600      0.0000   nan             0.0000       0.0000
   51230  PAPT1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51231  PAPT2T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51250  NCO230A               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51262  NCO24.9A               24.9000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51264  NCO24.9B               24.9000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51265  NCO69                  69.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51280  NCOT1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51281  NCOT2T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51282  NCOT3T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51300  BIN230A               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51302  BIN230B               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51308  BIN34.5A               34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51310  BIN34.5B               34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51312  BIN34.5                34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51314  DGU34.5                34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51330  BINT1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51331  BINT2T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51332  BIN13.8                13.8000       2     0.0000       0.0000     12.0000     1.0000        0.0000       0.0000
   51333  DGU13.8                13.8000       2     0.0000       0.0000      5.0000     1.0000        0.0000       0.0000
   51350  CHI230                230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51358  CHI34.5                34.5000       1    -3.0000       1.0000      0.0000   nan             0.0000       0.0000
   51450  JAC230A               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51458  JAC34.5A               34.5000       1    12.9160       1.8500      0.0000   nan             0.0000       0.0000
   51460  JAC34.5B               34.5000       1     8.5480       0.8200      0.0000   nan             0.0000       0.0000
   51480  JACT1T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   51482  JACT2T                 13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   52000  LRI                   230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   52008  LRI34.5A               34.5000       1     9.7900       2.0000      0.0000   nan             0.0000       0.0000
   52009  LRI34.5B               34.5000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53000  CAJ230A               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53002  CAJ230B               230.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53004  CAJ138A               138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53006  CAJ138B               138.0000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53008  CAJ34.5A               34.5000       1    -6.0000       0.0000      0.0000   nan             0.0000       0.0000
   53010  CAJ34.5B               34.5000       1    18.8260       3.0100      0.0000   nan             0.0000       0.0000
   53012  CAJ34.5C               34.5000       1    18.8260       3.0100      0.0000   nan             0.0000       0.0000
   53030  CAJAT1T                13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
   53031  CAJAT2T                13.8000       1     0.0000       0.0000      0.0000   nan             0.0000       0.0000
