  From number    To number  From name           To name             ID      In service    R (pu)    X (pu)    Tap ratio (pu)    Capacity (MVA)
        21137        27132  M4-M6_13.800        ACAJ2-115_115.00    7                1    0.0000    0.1984            1.0259           64.0000
        21138        27132  M7-M9_13.800        ACAJ2-115_115.00    8                1    0.0000    0.1984            1.0259           64.0000
        21139        27133  TPTO-G1_13.800      TPTO-115_115.00     1                1    0.0042    0.1742            1.0250          100.0000
        21140        28132  CT_EDP-01_13.800    EDP-230_230.00      1                1    0.0000    0.1915            1.0000           94.0000
        21141        28132  CT_EDP-02_13.800    EDP-230_230.00      2                1    0.0000    0.1915            1.0000           94.0000
        21142        28132  CT_EDP-03_13.800    EDP-230_230.00      3                1    0.0000    0.2535            1.0000           71.0000
        21143        28132  CT_EDP-04_13.800    EDP-230_230.00      4                1    0.0000    0.2535            1.0000           71.0000
        21144        28132  CT_EDP-05_13.800    EDP-230_230.00      5                1    0.0000    0.2535            1.0000           71.0000
        21145        28132  CT_EDP-06_13.800    EDP-230_230.00      6                1    0.0000    0.1915            1.0000           94.0000
        21161        27161  AHUA-U1_13.800      AHUA-115_115.00     1                1    0.0000    0.2091            1.0250           38.0000
        21162        27161  AHUA-U2_13.800      AHUA-115_115.00     2                1    0.0000    0.2166            1.0250           38.0000
        21163        27161  AHUA-U3_13.800      AHUA-115_115.00     3                1    0.0000    0.2122            1.0250           40.0000
        21171        27171  CGRA-U1_13.800      CGRA-115_115.00     1                1    0.0000    0.1028            1.0174          100.0000
        21172        27171  CGRA-U2_13.800      CGRA-115_115.00     2                1    0.0000    0.1038            1.0364          100.0000
        21181        27181  15SE-U1_13.800      15SE-115_115.00     1                1    0.0000    0.0915            1.0636          100.0000
        21182        27181  15SE-U2_13.800      15SE-115_115.00     2                1    0.0000    0.0915            1.0636          100.0000
        21191        24191  HOLCIM_13.800       HOLC-46_46.000      1                1    0.0000    0.1270            1.0506           25.0000
        21211        27211  BERL-U1_13.800      BERL-115_115.00     1                1    0.0000    0.2378            1.0000           38.0000
        21212        27211  BERL-U2_13.800      BERL-115_115.00     2                1    0.0000    0.2378            1.0000           38.0000
        21213        27211  BERL-U3_13.800      BERL-115_115.00     3                1    0.0000    0.2336            1.0250           50.0000
        21214        27211  BERL-U4_13.800      BERL-115_115.00     1                1    0.0000    0.6156            1.0000           12.5000
        21291        27291  JIBO-G1_13.800      JIBO-115_115.00     1                1    0.0061    0.2490            1.0000           40.0000
        21301        22301  SOYA-U12_13.800     SOYA-23_23.000      1                1    0.0000    0.8011            1.0250           43.0000
        21304        22301  TEXT-G1_13.800      SOYA-23_23.000      1                1    0.0000    0.1270            1.0250           37.0000
        21371        27372  NEJA-G1_13.800      NEPO-115_115.00     1                1    0.0066    0.1649            0.9750           65.0000
        21372        27372  NEJA-G2_13.800      NEPO-115_115.00     2                1    0.0066    0.1649            0.9750           65.0000
        21373        27372  NEJA-G3_13.800      NEPO-115_115.00     3                1    0.0066    0.1649            0.9750           65.0000
        21411        24412  CASA-U1_13.800      CASSA_46.000        1                1    0.0000    0.3500            1.0506           40.0000
        21412        24412  CASA-U2_13.800      CASSA_46.000        1                1    0.0000    0.1170            1.0506           31.0000
        21451        22451  TEXT-G2_13.800      SBAR-23_23.000      1                1    0.0000    0.1270            1.0000           20.0000
        21481        27481  TALN-G1_13.800      TALN-115_115.00     1                1    0.0043    0.1933            1.0250           75.0000
        21482        27481  TALN-G2_13.800      TALN-115_115.00     2                1    0.0042    0.1411            1.0250           75.0000
        21521        27521  CHAP-G1_13.800      CHAP-115_115.00     1                1    0.0000    0.1000            1.0364           70.0000
        21601        27601  2FEB-U1_13.800      2FEB-115_115.00     1                1    0.0000    0.1028            1.0174          100.0000
        22201        27201  ANTA-22_22.000      ANTA-115_115.00     1                1    0.0043    0.1104            1.0000           65.0000
        22301        22303  SOYA-23_23.000      SOYA-ZIGZAG_23.000  5                1    0.0000    0.1739            1.0000           11.9000
        22301        27301  SOYA-23_23.000      SOYA-115_115.00     1                1    0.0061    0.2097            0.9326           50.0000
        22301        27301  SOYA-23_23.000      SOYA-115_115.00     2                1    0.0099    0.2133            0.9326           50.0000
        22301        27301  SOYA-23_23.000      SOYA-115_115.00     3                1    0.0089    0.2090            0.9326           50.0000
        22361        22363  SANT-23_23.000      SANT-ZIGZAG_23.000  3                1    0.0000    0.1739            1.0000           11.9000
        22361        27361  SANT-23_23.000      SANT-115_115.00     1                1    0.0045    0.1444            0.9566           75.0000
        22361        27361  SANT-23_23.000      SANT-115_115.00     2                1    0.0045    0.1487            0.9566           75.0000
        22371        22373  NEJA-23_23.000      NEJA-ZIGZAG_23.000  3                1    0.0000    0.1739            1.0000           11.9000
        22371        27371  NEJA-23_23.000      NEJA-115_115.00     1                1    0.0039    0.1440            0.9566           75.0000
        22371        27371  NEJA-23_23.000      NEJA-115_115.00     2                1    0.0040    0.1442            0.9566           75.0000
        22421        22423  NCUS-23_23.000      NCUS_ZIGZAG_23.000  4                1    0.0000    0.1739            1.0000           11.9000
        22421        27421  NCUS-23_23.000      NCUS-115_115.00     1                1    0.0069    0.2133            0.9565           50.0000
        22421        27421  NCUS-23_23.000      NCUS-115_115.00     2                1    0.0069    0.2107            0.9565           50.0000
        22421        27421  NCUS-23_23.000      NCUS-115_115.00     3                1    0.0043    0.1480            0.9565           75.0000
        22431        22432  SMAR-23_23.000      SMAR-ZIGZAG_23.000  4                1    0.0000    0.1739            1.0000           11.9000
        22431        27431  SMAR-23_23.000      SMAR-115_115.00     1                1    0.0043    0.1480            0.9500           75.0000
        22451        22453  SBAR-23_23.000      SBAR-ZIGZAG_23.000  3                1    0.0000    0.1739            1.0000           11.9000
        22451        27451  SBAR-23_23.000      SBAR-115_115.00     1                1    0.0063    0.2153            0.9446           50.0000
        22451        27451  SBAR-23_23.000      SBAR-115_115.00     2                1    0.0063    0.2143            0.9446           50.0000
        22551        22552  VOLC-23_23.000      VOLC-ZIGZAG_23.000  4                1    0.0000    0.1739            1.0000           11.9000
        22551        27551  VOLC-23_23.000      VOLC-115_115.00     1                1    0.0043    0.1480            0.9500           75.0000
        22561        22562  APOP-23_23.000      APOP-ZIGZAG_23.000  4                1    0.0000    0.1739            1.0000           11.9000
        22561        27561  APOP-23_23.000      APOP-115_115.00     1                1    0.0043    0.1480            0.9500           75.0000
        22571        22572  TAMA-23_23.000      TAMA-ZIGZAG_23.000  4                1    0.0000    0.1739            1.0000           11.9000
        22571        27571  TAMA-23_23.000      TAMA-115_115.00     1                1    0.0043    0.1480            0.9750           50.0000
        23131        27131  ACAJ-34_34.500      ACAJ-115_115.00     1                1    0.0070    0.2518            0.9804           46.7000
        23221        27221  ALVA-34.5_34.500    ALVA-115_115.00     1                1    0.0097    0.2287            1.0000           45.0000
        23401        27402  CAPE34.5-FV_34.500  CAPE115-FV_115.00   1                1    0.0060    0.2000            1.0000          120.0000
        23441        27441  ATEO-34_34.500      ATEO-115_115.00     1                1    0.0190    0.4573            0.9685           20.0000
        23472        24473  ECOSFV-34.5_34.500  ECOSFV-46_46.000    1                1    0.0048    0.0750            1.0000           10.0000
        23701        27701  VENT-34.5_34.500    VENT-115_115.00     1                1    0.0000    0.2222            1.0000           60.0000
        24111        27111  GUAJ-46_46.000      GUAJ-115_115.00     1                1    0.0000    0.2074            0.9805           50.0000
        24131        27132  ACAJ-46_46.000      ACAJ2-115_115.00    1                1    0.0191    0.4333            0.9804           28.0000
        24171        27171  CGRA-46_46.000      CGRA-115_115.00     1                1    0.0065    0.2267            0.9565           50.0000
        24301        27301  SOYA-46_46.000      SOYA-115_115.00     1                1    0.0069    0.2133            0.9565           50.0000
        24321        27321  SRAF-46_46.000      SRAF-115_115.00     1                1    0.0065    0.2223            0.9566           50.0000
        24341        27341  SMIG-46_46.000      SMIG-115_115.00     1                1    0.0062    0.2140            0.9685           50.0000
        24341        27341  SMIG-46_46.000      SMIG-115_115.00     2                1    0.0063    0.2137            0.9685           50.0000
        24351        27351  SANA-46_46.000      SANA-115_115.00     1                1    0.0049    0.2177            0.9565           50.0000
        24351        27351  SANA-46_46.000      SANA-115_115.00     2                1    0.0064    0.2167            0.9565           50.0000
        24381        27381  OPIC-46_46.000      OPIC-115_115.00     1                1    0.0064    0.2153            0.9805           50.0000
        24381        27381  OPIC-46_46.000      OPIC-115_115.00     2                1    0.0000    0.2177            0.9470           50.0000
        24391        27391  TECO-46_46.000      TECO-115_115.00     1                1    0.0063    0.2093            0.9805           50.0000
        24401        27401  OZAT-46_46.000      OZAT-115_115.00     1                1    0.0063    0.2160            0.9565           50.0000
        24411        27411  SONS-46_46.000      SONS-115_115.00     1                1    0.0064    0.2160            0.9446           50.0000
        24441        27441  ATEO-46_46.000      ATEO-115_115.00     1                1    0.0044    0.1404            0.9685           75.0000
        24461        27461  STOM-46_46.000      STOM-115_115.00     1                1    0.0049    0.1396            0.9566           75.0000
        24461        27461  STOM-46_46.000      STOM-115_115.00     2                1    0.0039    0.1444            0.9566           75.0000
        24471        27471  PEDR-46_46.000      PEDR-115_115.00     1                1    0.0045    0.1444            0.9566           75.0000
        24481        27481  TALN-46_46.000      TALN-115_115.00     1                1    0.0000    0.1876            0.9555          100.0000
        24491        27491  LUNI-46_46.000      LUNI-115_115.00     1                1    0.0045    0.1444            0.9685           75.0000
        24501        27501  SMAT-46_46.000      SMAT-115_115.00     1                1    0.0000    0.1876            0.9500          100.0000
        24531        27531  CHAL-46_46.000      CHAL-115_115.00     1                1    0.0000    0.2074            0.9500           50.0000
        24541        27541  MORA-46_46.000      MORA-115_115.00     1                1    0.0000    0.2074            0.9500           50.0000
        50062        50064  TAB34.5_34.500      TAB13.8_13.800      1                1    0.0000    0.6680            0.9988           10.0000
        50062        50064  TAB34.5_34.500      TAB13.8_13.800      2                1    0.0000    0.3655            1.0000           28.8000
        50064        50066  TAB13.8_13.800      TAB2.4_2.4000       1                0    0.0000    0.7700            0.9565           10.0000
        50100        50120  COR230A_230.00      DEN-U1_13.800       1                1    0.0000    0.1740            1.0000           79.0000
        50100        50121  COR230A_230.00      DEN-U2_13.800       2                1    0.0000    0.1678            1.0000           79.0000
        50102        50122  COR230B_230.00      DEN-U3_13.800       3                1    0.0000    0.1785            1.0000           79.0000
        50103        50123  SAD230_230.00       SAD-U12_13.800      1                1    0.0000    0.3859            1.0000           37.0000
        50200        50220  ARE230A_230.00      ARE-U1_13.800       1                1    0.0000    0.1698            1.0000           79.0000
        50200        50221  ARE230A_230.00      ARE-U2_13.800       2                1    0.0000    0.1666            1.0000           79.0000
        50202        50222  ARE230B_230.00      ARE-U3_13.800       3                1    0.0000    0.1563            1.0000           68.0000
        50250        50270  MIR230A_230.00      MIR1-U1_13.800      1                1    0.0000    0.2005            1.0000           65.0000
        50252        50271  MIR230B_230.00      MIR2-U1_13.800      2                1    0.0000    0.1979            1.0000           65.0000
        50253        50272  MIR3230_230.00      MIR3-U1_13.800      1                1    0.0000    0.3000            1.0000           30.0000
        50262        50273  MI534.5_34.500      MIR5-U12_13.800     1                1    0.0000    0.4734            1.0250           25.3000
        50300        50310  MOG230A_230.00      NEGII69A_69.000     1                1    0.0000    0.3460            1.0000           35.0000
        50341        50342  NEGII69B_69.000     NEGII-G1_13.800     1                1    0.0000    0.5467            1.0000           18.2000
        50341        50343  NEGII69B_69.000     NEGII-G2_13.800     2                1    0.0000    0.5467            1.0000           18.2000
        50404        50412  JUA138_138.00       JUA13.8_13.800      1                1    0.0000    0.6850            1.0187           18.0000
        50404        50412  JUA138_138.00       JUA13.8_13.800      2                0    0.0000    0.6850            1.0187           18.0000
        50498        50499  CEM4.16_4.1600      CEM138_138.00       1                1    0.0000    0.8180            1.0104           15.0000
        50498        50499  CEM4.16_4.1600      CEM138_138.00       2                1    0.0000    0.8180            1.0104           15.0000
        50554        50562  SRI138_138.00       SRI24.9_24.900      2                1    0.0000    0.4987            1.0000           20.0000
        50604        50612  FIL138_138.00       FIL13.8_13.800      1                1    0.0000    0.2620            0.9750           43.0000
        50614        50621  VIE13.8_13.800      VIE-U4_13.800       1                1    0.0000    0.3035            1.0000           29.0000
        50620        50621  VIE-U13_4.1600      VIE-U4_13.800       1                1    0.0000    0.4242            1.0000           17.0000
        50666        50667  PLA24.9_24.900      PLA-U1_4.1600       1                1    0.0000    0.8770            1.0230           10.0000
        50666        50668  PLA24.9_24.900      PLA-U2_4.1600       2                1    0.0000    0.8740            1.0230           10.0000
        50670        50671  HZ-REG1_24.900      HZ-REG2_24.900      1                1    0.0000    0.2940            1.0188           17.0000
        50672        50674  HZ24.9A_24.900      S2U1_4.1600         1                1    0.0000    1.1750            1.0480            8.0000
        50672        50675  HZ24.9A_24.900      S2U2_4.1600         2                1    0.0000    1.1750            1.0480            8.0000
        50673        50676  HZ24.9B_24.900      S1U1_0.4800         1                1    0.0000    4.0000            1.0370            1.5000
        50700        50720  TOR230_230.00       TOR1-U12_13.800     1                1    0.0000    0.4213            1.0000           28.0000
        50700        50721  TOR230_230.00       TOR2-U1_13.800      2                1    0.0000    0.4610            1.0000           40.0000
        50700        50722  TOR230_230.00       TOR2-U2_13.800      3                1    0.0000    0.4623            1.0000           40.0000
        50724        50725  DPE34.5_34.500      DPE-U1_6.9000       1                1    0.0000    0.5387            1.0500           16.0000
        50726        50727  VOL-34.5_34.500     VOL-U1_6.9000       2                1    0.0000    0.6100            1.0400           22.3000
        50735        50736  AEL-34.5B_34.500    AEL-U1_4.1600       1                1    0.0000    2.8640            1.0000            2.5000
        50735        50737  AEL-34.5B_34.500    AEL-U2_4.1600       2                1    0.0000    2.8640            1.0000            2.5000
        50738        50739  AEL-34.5C_34.500    AELA-U1_4.1600      1                1    0.0000    1.8750            1.0250            4.0000
        50738        50740  AEL-34.5C_34.500    AELA-U2_4.1600      2                1    0.0000    1.8750            1.0250            4.0000
        50750        50770  VEN230A_230.00      TOR3-U1_13.800      1                1    0.0000    0.4560            1.0000           35.0000
        50750        50771  VEN230A_230.00      TOR3-U2_13.800      2                1    0.0000    0.4560            1.0000           35.0000
        50800        50820  PBL230_230.00       PBL-U12_13.800      3                1    0.0000    0.2455            1.0000           50.0000
        50814        50816  MUE69.0_69.000      MUE24.9_24.900      1                1    0.0000    0.6873            1.0091           18.8000
        50814        50816  MUE69.0_69.000      MUE24.9_24.900      2                1    0.0000    0.6873            1.0091           18.8000
        50900        50920  GAB230A_230.00      GAB-U123_13.800     21               1    0.0000    0.1714            1.0250           70.0000
        50900        50921  GAB230A_230.00      GAB-U456_13.800     22               1    0.0000    0.1716            1.0250           70.0000
        50900        50922  GAB230A_230.00      GAB-U789_13.800     23               1    0.0000    0.1726            1.0250           70.0000
        50900        50923  GAB230A_230.00      GAB-1011_13.800     24               1    0.0000    0.1719            1.0250           70.0000
        50950        50971  CAR230A_230.00      CAR-U2_13.800       2                1    0.0000    0.1884            1.0000           60.0000
        50952        50970  CAR230B_230.00      CAR-U1_13.800       1                1    0.0000    0.1878            1.0000           60.0000
        51150        51152  PAI230A_230.00      PAI-U12_13.800      1                1    0.0000    0.2724            1.0250           45.0000
        51160        51170  PAI2230_230.00      PAI213.8_13.800     1                1    0.0000    0.1985            1.0250           65.0000
        51312        51332  BIN34.5_34.500      BIN13.8_13.800      1                1    0.0000    0.1555            1.0000           45.0000
        51314        51333  DGU34.5_34.500      DGU13.8_13.800      1                1    0.0000    0.4820            1.0000           12.5000
        51314        51333  DGU34.5_34.500      DGU13.8_13.800      2                1    0.0000    0.4850            1.0000           12.5000
        51350        51358  CHI230_230.00       CHI34.5_34.500      1                1    0.0000    0.2143            1.0000           53.0000
        52000        52008  LRI_230.00          LRI34.5A_34.500     1                1    0.0000    0.5085            0.9750           20.0000
        52000        52009  LRI_230.00          LRI34.5B_34.500     2                1    0.0000    0.5085            0.9750           20.0000
        53204        53220  GAR138A_138.00      GAR-U12_13.800      1                1    0.0000    0.1785            1.0250           65.0000
        53204        53221  GAR138A_138.00      VGA-U3_13.800       2                1    0.0000    0.2074            1.0250           65.0000
        53204        53222  GAR138A_138.00      VGA-U4_13.800       3                1    0.0000    0.2054            1.0250           65.0000
        53854        53870  RMA138A_138.00      RMA-U12_13.800      2                1    0.0000    0.2558            1.0000           65.0000
        53854        53872  RMA138A_138.00      RMA-U3_13.800       3                1    0.0000    0.2770            1.0000           55.0000
        53856        53873  RMA138B_138.00      RMA-U4_13.800       4                1    0.0000    0.2770            1.0000           55.0000
        53856        53874  RMA138B_138.00      RMA-U5_13.800       5                1    0.0000    0.2847            1.0000           55.0000
        53951        53970  CHU230B_230.00      CHU-U1_13.800       1                1    0.0000    0.4155            1.0000           35.0000
        53952        53971  CHU230C_230.00      CHU-U2_13.800       2                1    0.0000    0.4155            1.0000           35.0000
        54114        54120  TAC34.5_34.500      TAC-U1_4.1600       1                1    0.0000    1.5800            1.0000            4.5000
        54114        54122  TAC34.5_34.500      TAC-U2_4.1600       2                1    0.0000    1.5800            1.0000            4.5000
        54154        54170  JOY138_138.00       JOY-U1_13.800       1                1    0.0000    0.3772            1.0500           25.0000
        54154        54171  JOY138_138.00       JOY-U2_13.800       2                1    0.0000    0.3764            1.0500           25.0000
        54154        54172  JOY138_138.00       JOY-U3_13.800       3                1    0.0000    0.3768            1.0500           25.0000
        54250        54270  PIR230A_230.00      PIR-U1_13.800       1                1    0.0000    0.1270            1.0000           90.0000
        54250        54271  PIR230A_230.00      PIR-U2_13.800       2                1    0.0000    0.1278            1.0000           90.0000
        54500        54520  GEN230A_230.00      GEN-U1_13.800       1                1    0.0000    0.4823            1.0000           30.0000
        54500        54521  GEN230A_230.00      GEN-U2_13.800       2                1    0.0000    0.4817            1.0000           30.0000
        55004        55020  URU138_138.00       URU13.8A_13.800     1                1    0.0000    0.0536            1.0000           20.0000
        55004        55021  URU138_138.00       URU13.8B_13.800     2                1    0.0000    0.0536            1.0000           20.0000
        55054        55070  GUD138_138.00       GUD13.8A_13.800     1                1    0.0000    0.0536            1.0000           20.0000
        55054        55071  GUD138_138.00       GUD13.8B_13.800     1                1    0.0000    0.0536            1.0000           20.0000
        55104        55120  LAN138_138.00       LAN13.8A_13.800     1                1    0.0000    0.0536            1.0000           20.0000
        55104        55121  LAN138_138.00       LAN13.8B_13.800     2                1    0.0000    0.0536            1.0000           20.0000
        58004        58020  CAC138A_138.00      CAC-U1_13.800       1                1    0.0000    0.2068            1.0250           65.0000
        58004        58022  CAC138A_138.00      CAC-U3_13.800       3                1    0.0000    0.2087            1.0000           46.0000
        58004        58023  CAC138A_138.00      CAC-U4_13.800       4                1    0.0000    0.1422            1.0000           82.0000
        58006        58021  CAC138B_138.00      CAC-U2_13.800       2                1    0.0000    0.2052            1.0000           65.0000
        58062        58070  LAJ34.5_34.500      LAJ4.16_4.1600      1                1    0.0000    0.6657            1.0250           14.6000
        58104        58120  ANG138A_138.00      ANG-U1_13.800       3                1    0.0000    0.1189            1.0250           82.0000
        58106        58121  ANG138B_138.00      ANG-U2_13.800       4                1    0.0000    0.1180            1.0250           82.0000
        58106        58122  ANG138B_138.00      ANG-U3_13.800       5                1    0.0000    0.1200            1.0250           82.0000
        58212        58236  DJL34.5_34.500      DJL-U1_13.800       1                1    0.0000    0.8448            1.0500            9.8000
        58212        58237  DJL34.5_34.500      DJL-U2_13.800       2                1    0.0000    0.8448            1.0500            9.8000
        58305        58321  MOI138B_138.00      MOI2-U5_13.800      1                1    0.0000    0.2895            1.0000           42.0000
        58305        58325  MOI138B_138.00      MOI3-U9_13.800      1                1    0.0000    0.2211            1.0000           53.0000
        58305        58326  MOI138B_138.00      MOI3-U10_13.800     1                0    0.0000    0.2204            1.0000           53.0000
        58306        58322  MOI138C_138.00      MOI2-U6_13.800      1                1    0.0000    0.2857            1.0000           42.0000
        58306        58323  MOI138C_138.00      MOI2-U7_13.800      1                1    0.0000    0.2893            1.0000           42.0000
        58306        58324  MOI138C_138.00      MOI2-U8_13.800      1                0    0.0000    0.2895            1.0000           42.0000
        58450        58470  TTO230A_230.00      TTO-U1_13.800       1                1    0.0000    0.2646            1.0000           37.5000
        58450        58471  TTO230A_230.00      TTO-U2_13.800       2                1    0.0000    0.2667            1.0000           37.5000
        58500        58520  REV230A_230.00      REV-U1_13.800       1                1    0.0000    0.1054            1.0000          100.0000
        58500        58521  REV230A_230.00      REV-U2_13.800       2                1    0.0000    0.1054            1.0000          100.0000
        58500        58522  REV230A_230.00      REV-U3_13.800       3                1    0.0000    0.1049            1.0000          100.0000
        58500        58523  REV230A_230.00      REV-U4_13.800       4                1    0.0000    0.1048            1.0000          100.0000
        58515        58524  REV34.5B_34.500     REV-U5_13.800       1                1    0.0000    0.5248            1.0000           25.0000
